family,experiment,scenario,source_datasets,target_dataset,exact_target_overlap_removed,model_name,seed,device,pretrained,num_classes,label_order,n_train,n_val,n_test,parameters,trainable_parameters,best_epoch,best_val_monitor,elapsed_seconds,peak_gpu_memory_mb,test_accuracy,test_balanced_accuracy,test_macro_precision,test_macro_recall,test_macro_f1,test_macro_specificity,test_mcc,test_auc_ovr_macro,test_loss,metrics_path,dataset,fold,n_splits,datasets
baselines,multisource,B+C->A,B|C,A,0.0,swin_t,42,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,7728,860,1647,27523199,27523199,40,0.9657316035337618,1477.0072051850002,2692.30126953125,0.6557377049180327,0.6625354085928009,0.5491310599654445,0.6625354085928009,0.5928914518862517,0.908452577677617,0.5920942639567733,,1.5153339814681273,baselines/swin_t/multisource/B_plus_C_to_A/seed_42/metrics.json,,,,
baselines,multisource,A+B->C,A|B,C,0.0,mobilenet_v2,42,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,5535,616,1657,2228996,2228996,6,0.9922187622779219,386.68255464000003,1288.818359375,0.484007242003621,0.37957032768992804,0.5246957472528965,0.37957032768992804,0.3421437774027012,0.8126537767128106,0.24630618208629737,,1.3254405844670076,baselines/mobilenet_v2/multisource/A_plus_B_to_C/seed_42/metrics.json,,,,
baselines,multisource,A+C->B,A|C,B,0.0,mobilenet_v2,42,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,2973,331,7936,2231558,2231558,4,0.9499673726244917,122.72034371900008,1290.6484375,0.4698840725806452,0.46964228069474934,0.4079738061957496,0.46964228069474934,0.38352582842412986,0.8935252823254468,0.39217310522802495,,1.6908443716745223,baselines/mobilenet_v2/multisource/A_plus_C_to_B/seed_42/metrics.json,,,,
baselines,multisource,B+C->A,B|C,A,0.0,mobilenet_v2,42,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,7728,860,1647,2230277,2230277,15,0.9581367907846028,838.9838427330001,1290.0126953125,0.6757741347905283,0.6870277287357761,0.5518864627730758,0.6870277287357761,0.6077867142123872,0.9138825459707954,0.6168482171651553,,1.219617104301086,baselines/mobilenet_v2/multisource/B_plus_C_to_A/seed_42/metrics.json,,,,
baselines,multisource,A+B->C,A|B,C,0.0,resnet50,42,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,5535,616,1657,23516228,23516228,1,0.9923651437856166,248.48534360899976,1816.1943359375,0.5908267954133977,0.4507425841587031,0.6225441138913471,0.4507425841587031,0.47583435972062993,0.8197986726630435,0.30651133671477054,,1.1384638204024389,baselines/resnet50/multisource/A_plus_B_to_C/seed_42/metrics.json,,,,
baselines,multisource,A+C->B,A|C,B,0.0,resnet50,42,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,2973,331,7936,23520326,23520326,25,0.9659188444336245,274.2942628639994,1815.14892578125,0.6558719758064516,0.6789625287741364,0.6120273894833803,0.6789625287741364,0.6247777640777215,0.9304152251271193,0.6114694009167086,,1.6093937639868068,baselines/resnet50/multisource/A_plus_C_to_B/seed_42/metrics.json,,,,
baselines,multisource,B+C->A,B|C,A,0.0,resnet50,42,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,7728,860,1647,23518277,23518277,27,0.9711437069650077,1290.2007378409999,1822.45361328125,0.6460230722525805,0.6280010694234026,0.6004873847905767,0.6280010694234026,0.5658315047875704,0.9044948218610116,0.5966271669814602,,1.5096864711779814,baselines/resnet50/multisource/B_plus_C_to_A/seed_42/metrics.json,,,,
proposed,multisource,A+B->C,A|B,C,0.0,chilli_lite_gfnet,42,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,5535,616,1657,1025875,1025875,3,0.9923450041680063,297.8919303119983,336.49755859375,0.5509957754978877,0.35561502811609863,0.6174816862316862,0.35561502811609863,0.3576634232520597,0.7918194491201076,0.19916140285638953,,1.4171519703589952,proposed/chilli_lite_gfnet/multisource/A_plus_B_to_C/seed_42/metrics.json,,,,
proposed,multisource,A+C->B,A|C,B,0.0,chilli_lite_gfnet,42,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,2973,331,7936,1026197,1026197,14,0.954853156503753,190.22714021499996,337.7421875,0.3584929435483871,0.3731307520502521,0.34400472843439994,0.3731307520502521,0.30664140332658313,0.8715741025666008,0.24919623665039822,,2.340583767501577,proposed/chilli_lite_gfnet/multisource/A_plus_C_to_B/seed_42/metrics.json,,,,
proposed,multisource,B+C->A,B|C,A,0.0,chilli_lite_gfnet,42,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,7728,860,1647,1026036,1026036,17,0.9605479962733836,913.2222053060032,335.4912109375,0.573163327261688,0.5582407583592861,0.5409197827144258,0.5582407583592861,0.5036040743039315,0.8868182337637215,0.4811666616056034,,1.6455502699200923,proposed/chilli_lite_gfnet/multisource/B_plus_C_to_A/seed_42/metrics.json,,,,
proposed,within_cv,B_within,,,,chilli_lite_gfnet,45,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,1026197,1026197,14,0.9859325867362144,662.8335230319972,335.49365234375,0.9810964083175804,0.9842588955527432,0.9830799507882815,0.9842588955527432,0.9834747672673615,0.9961255910685104,0.9771082039623192,,0.5095506393909455,proposed/chilli_lite_gfnet/within_cv/B_within/seed_45/fold_04/metrics.json,B,4.0,5.0,
proposed,within_cv,B_within,,,,chilli_lite_gfnet,43,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,1026197,1026197,10,0.981017170626023,567.000200667997,335.49365234375,0.9798361688720857,0.9814472736287274,0.9809418894500576,0.9814472736287274,0.9811665409403575,0.9958928770163679,0.9755601677953812,,0.5106532430648804,proposed/chilli_lite_gfnet/within_cv/B_within/seed_43/fold_02/metrics.json,B,2.0,5.0,
proposed,within_cv,B_within,,,,chilli_lite_gfnet,44,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,1026197,1026197,18,0.9814324228202597,790.7616577179979,335.49365234375,0.980466288594833,0.981757546626072,0.981844906125624,0.981757546626072,0.9817702975736365,0.9960055385559677,0.976359435269558,,0.5071006965637207,proposed/chilli_lite_gfnet/within_cv/B_within/seed_44/fold_03/metrics.json,B,3.0,5.0,
proposed,within_cv,B_within,,,,chilli_lite_gfnet,42,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5713,635,1588,1026197,1026197,12,0.9937319332679205,619.4796578820024,344.02490234375,0.9804785894206549,0.9805999364766613,0.9818939860513044,0.9805999364766613,0.9811292556920534,0.9960115261579926,0.9763896766461773,,0.5037055057287216,proposed/chilli_lite_gfnet/within_cv/B_within/seed_42/fold_01/metrics.json,B,1.0,5.0,
proposed,within_cv,B_within,,,,chilli_lite_gfnet,46,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,1026197,1026197,12,0.9927049535656454,602.9868914260005,335.49365234375,0.9861373660995589,0.9870832137037521,0.9871058778246367,0.9870832137037521,0.9870532900858578,0.9971773307954596,0.9832490174008078,,0.4954874688386917,proposed/chilli_lite_gfnet/within_cv/B_within/seed_46/fold_05/metrics.json,B,5.0,5.0,
proposed,within_cv,A_within,,,,chilli_lite_gfnet,45,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,1026036,1026036,14,1.0,95.1023383339998,339.52392578125,0.9969604863221885,0.9944444444444445,0.9928571428571429,0.9944444444444445,0.9935467349551856,0.9993377483443708,0.9960125506026005,,0.5682183449918573,proposed/chilli_lite_gfnet/within_cv/A_within/seed_45/fold_04/metrics.json,A,4.0,5.0,
proposed,within_cv,A_within,,,,chilli_lite_gfnet,43,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1185,132,330,1026036,1026036,10,1.0,76.43643465899731,339.52392578125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5524780370972373,proposed/chilli_lite_gfnet/within_cv/A_within/seed_43/fold_02/metrics.json,A,2.0,5.0,
proposed,within_cv,A_within,,,,chilli_lite_gfnet,44,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,1026036,1026036,4,1.0,53.06361620499956,339.52392578125,0.9969604863221885,0.9975903614457831,0.9977011494252874,0.9975903614457831,0.997631809423717,0.9991769547325102,0.9960910510662325,,0.7077027884396639,proposed/chilli_lite_gfnet/within_cv/A_within/seed_44/fold_03/metrics.json,A,3.0,5.0,
proposed,within_cv,A_within,,,,chilli_lite_gfnet,42,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1185,132,330,1026036,1026036,7,1.0,65.40661053599979,337.7412109375,0.990909090909091,0.9785714285714284,0.9880933648046157,0.9785714285714284,0.9825981642019379,0.9977850934188108,0.9882107926091009,,0.6028740839524702,proposed/chilli_lite_gfnet/within_cv/A_within/seed_42/fold_01/metrics.json,A,1.0,5.0,
proposed,within_cv,A_within,,,,chilli_lite_gfnet,46,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,1026036,1026036,7,1.0,65.22578040699955,339.52392578125,0.9969604863221885,0.9925925925925926,0.9974358974358974,0.9925925925925926,0.9949360925136943,0.9992063492063492,0.9959747167625711,0.9999754721609027,0.5626223845915361,proposed/chilli_lite_gfnet/within_cv/A_within/seed_46/fold_05/metrics.json,A,5.0,5.0,
proposed,within_cv,C_within,,,,chilli_lite_gfnet,45,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1193,133,331,1025875,1025875,13,0.8802648719062093,33.30792099699829,339.51806640625,0.8036253776435045,0.8012563523433089,0.8037147743902878,0.8012563523433089,0.7996472663139329,0.9239305853895705,0.7084458708413373,,0.9954746528105303,proposed/chilli_lite_gfnet/within_cv/C_within/seed_45/fold_04/metrics.json,C,4.0,5.0,
proposed,within_cv,C_within,,,,chilli_lite_gfnet,43,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1193,133,331,1025875,1025875,14,0.8520990764734939,35.6892146579994,340.22216796875,0.8398791540785498,0.8577551556424796,0.8239773610783517,0.8577551556424796,0.8393523006520772,0.9401154049698106,0.7570569693883336,,0.8954858508977023,proposed/chilli_lite_gfnet/within_cv/C_within/seed_43/fold_02/metrics.json,C,2.0,5.0,
proposed,within_cv,C_within,,,,chilli_lite_gfnet,44,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1192,133,332,1025875,1025875,21,0.8514359501201607,47.432752373002586,339.51806640625,0.8253012048192772,0.8108330625067706,0.8088134382888268,0.8108330625067706,0.8052116620878779,0.9253938853210438,0.7155806707385507,,0.9702670140699907,proposed/chilli_lite_gfnet/within_cv/C_within/seed_44/fold_03/metrics.json,C,3.0,5.0,
proposed,within_cv,C_within,,,,chilli_lite_gfnet,42,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1192,133,332,1025875,1025875,30,0.8326008327580059,62.77271694799856,335.486328125,0.7981927710843374,0.7726364996260284,0.7793030753968255,0.7726364996260284,0.774183941938678,0.9145399025718175,0.6670761424401006,,1.0022729432040995,proposed/chilli_lite_gfnet/within_cv/C_within/seed_42/fold_01/metrics.json,C,1.0,5.0,
proposed,within_cv,C_within,,,,chilli_lite_gfnet,46,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1193,133,331,1025875,1025875,12,0.7830803101250957,33.30843381299928,335.486328125,0.8096676737160121,0.8102809186501825,0.7894120668298136,0.8102809186501825,0.7934282959326788,0.9238257338118053,0.69425406097978,,0.9646894308653745,proposed/chilli_lite_gfnet/within_cv/C_within/seed_46/fold_05/metrics.json,C,5.0,5.0,
baselines,within_cv,B_within,,,,efficientnet_b0,46,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,4015234,4015234,7,0.9920318267578706,599.6149149690027,1510.8486328125,0.9855072463768116,0.9864056293091675,0.9869759858911141,0.9864056293091675,0.9866523044022785,0.9970257398457099,0.9824825985361143,,0.5000289124250412,baselines/efficientnet_b0/within_cv/B_within/seed_46/fold_05/metrics.json,B,5.0,5.0,
baselines,within_cv,B_within,,,,efficientnet_b0,44,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,4015234,4015234,4,0.9862235340304416,478.5193872019954,1511.0126953125,0.9855072463768116,0.9861196132851022,0.9883134864597594,0.9861196132851022,0.98704635911669,0.9969801928812138,0.9825403818377721,,0.5054537850618362,baselines/efficientnet_b0/within_cv/B_within/seed_44/fold_03/metrics.json,B,3.0,5.0,
baselines,within_cv,B_within,,,,efficientnet_b0,43,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,4015234,4015234,12,0.9844969358894557,867.2804374320003,1496.5556640625,0.9829867674858223,0.9842765414276803,0.9847892715633106,0.9842765414276803,0.9845124489488907,0.9965015506055348,0.9793756675194513,,0.4947741723060608,baselines/efficientnet_b0/within_cv/B_within/seed_43/fold_02/metrics.json,B,2.0,5.0,
baselines,within_cv,B_within,,,,efficientnet_b0,45,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,4015234,4015234,11,0.9899097927501835,757.5802397619991,1510.8486328125,0.9817265280403277,0.9842818931851941,0.9835894398979897,0.9842818931851941,0.9838086258032345,0.9962437696618883,0.9778208939871029,,0.5038089150190354,baselines/efficientnet_b0/within_cv/B_within/seed_45/fold_04/metrics.json,B,4.0,5.0,
baselines,within_cv,B_within,,,,efficientnet_b0,42,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5713,635,1588,4015234,4015234,6,0.9921394874018664,618.9753690920006,1477.935546875,0.9880352644836272,0.9875648746672837,0.9904874399559022,0.9875648746672837,0.9889268288850892,0.99749169684347,0.9855323522212839,,0.4932986068725586,baselines/efficientnet_b0/within_cv/B_within/seed_42/fold_01/metrics.json,B,1.0,5.0,
baselines,within_cv,C_within,,,,efficientnet_b0,46,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1193,133,331,4012672,4012672,26,0.8532141299519851,67.15698854600487,1508.2607421875,0.8670694864048338,0.8351366462815493,0.8382690084809374,0.8351366462815493,0.835001345906936,0.9435223710816634,0.7778507099887185,,0.918592557311058,baselines/efficientnet_b0/within_cv/C_within/seed_46/fold_05/metrics.json,C,5.0,5.0,
baselines,within_cv,C_within,,,,efficientnet_b0,44,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1192,133,332,4012672,4012672,15,0.9073754591959351,47.58234529400215,1493.498046875,0.8343373493975904,0.8212789075114393,0.8147862155312068,0.8212789075114393,0.8138171097882174,0.9323586650861141,0.7324190102116398,,0.9570102095603943,baselines/efficientnet_b0/within_cv/C_within/seed_44/fold_03/metrics.json,C,3.0,5.0,
baselines,within_cv,C_within,,,,efficientnet_b0,43,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1193,133,331,4012672,4012672,13,0.9084719504240053,86.62007937399903,1478.7265625,0.8610271903323263,0.8695620693860131,0.8578499328515011,0.8695620693860131,0.8613641628900364,0.9456979995299978,0.7866457760867415,,0.8855347985571081,baselines/efficientnet_b0/within_cv/C_within/seed_43/fold_02/metrics.json,C,2.0,5.0,
baselines,within_cv,C_within,,,,efficientnet_b0,45,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1193,133,331,4012672,4012672,21,0.8736782898658175,59.60741843700089,1493.841796875,0.8459214501510574,0.8312158855637116,0.8521975347900742,0.8312158855637116,0.8393117967180639,0.9376026635642922,0.7690309367490338,,0.9642737385901538,baselines/efficientnet_b0/within_cv/C_within/seed_45/fold_04/metrics.json,C,4.0,5.0,
baselines,within_cv,C_within,,,,efficientnet_b0,42,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1192,133,332,4012672,4012672,19,0.8593689004554327,105.8513418079965,1509.9912109375,0.8674698795180723,0.8554291323859388,0.8564311030966297,0.8554291323859388,0.8529436318707007,0.9464423373419673,0.7843668328340585,,0.9020248556678946,baselines/efficientnet_b0/within_cv/C_within/seed_42/fold_01/metrics.json,C,1.0,5.0,
baselines,within_cv,A_within,,,,efficientnet_b0,46,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,4013953,4013953,2,1.0,48.96955975599849,1478.330078125,0.9908814589665653,0.9831233295150821,0.9850967741935485,0.9831233295150821,0.9835997310853457,0.9977971014492754,0.9879540331104902,,0.5955209704962644,baselines/efficientnet_b0/within_cv/A_within/seed_46/fold_05/metrics.json,A,5.0,5.0,
baselines,within_cv,A_within,,,,efficientnet_b0,44,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,4013953,4013953,2,1.0,97.16439977499977,1480.5087890625,0.9908814589665653,0.9865359477124184,0.9845296167247387,0.9865359477124184,0.9853658638219851,0.9979380957985171,0.9882794079774934,,0.6018951372666792,baselines/efficientnet_b0/within_cv/A_within/seed_44/fold_03/metrics.json,A,3.0,5.0,
baselines,within_cv,A_within,,,,efficientnet_b0,43,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1185,132,330,4013953,4013953,4,0.980952380952381,60.09327382899937,1477.568359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.5575162768363953,baselines/efficientnet_b0/within_cv/A_within/seed_43/fold_02/metrics.json,A,2.0,5.0,
baselines,within_cv,A_within,,,,efficientnet_b0,45,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,4013953,4013953,13,1.0,104.34606316600184,1478.330078125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.5583079809492285,baselines/efficientnet_b0/within_cv/A_within/seed_45/fold_04/metrics.json,A,4.0,5.0,
baselines,within_cv,A_within,,,,efficientnet_b0,42,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1185,132,330,4013953,4013953,4,1.0,159.3250370019996,1479.9892578125,0.990909090909091,0.9785714285714284,0.9880933648046157,0.9785714285714284,0.9825981642019379,0.9977850934188108,0.9882107926091009,,0.5999921167438681,baselines/efficientnet_b0/within_cv/A_within/seed_42/fold_01/metrics.json,A,1.0,5.0,
baselines,pairwise,C->A,C,A,0.0,mobilenet_v2,42,cuda,True,3,cercospora_leaf_spot|healthy|nutrient_deficiency,1345,150,1077,2227715,2227715,34,0.8241001030929697,123.23542791098589,1290.4814453125,0.6935933147632312,0.628330457719104,0.7466535487309972,0.628330457719104,0.6460214416301557,0.825369549951709,0.5115288934556185,,0.8004432346890954,baselines/mobilenet_v2/pairwise/C_to_A/seed_42/metrics.json,,,,
baselines,pairwise,B->C,B,C,0.0,mobilenet_v2,42,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,4566,508,1657,2228996,2228996,4,0.9927991916998431,400.6867511080345,1289.994140625,0.3138201569100785,0.36995546303356686,0.484414739081689,0.36995546303356686,0.3016431576251535,0.7701428824396721,0.12124769921487816,,1.616913194839771,baselines/mobilenet_v2/pairwise/B_to_C/seed_42/metrics.json,,,,
baselines,pairwise,B->A,B,A,0.0,mobilenet_v2,42,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,6383,710,1647,2230277,2230277,6,0.9889321302563235,670.2963263599668,1289.9560546875,0.7340619307832422,0.648595395608735,0.6636084816431002,0.648595395608735,0.6276070384814482,0.9317548079245773,0.6621331042339296,,0.9855962613454232,baselines/mobilenet_v2/pairwise/B_to_A/seed_42/metrics.json,,,,
