dataset_id,path,label,sha256,group_id
A,/home/bt/Documents/BT/Chilli_CrossDataset/data/raw/dataset_A_bangladesh/Chili Plant Leaf Disease and Growth Stage Dataset from Bangladesh/Chili Leaf Disease Original Dataset/Chili Leaf Disease Original Dataset/Bacterial Spot/Bacterial Spot00001.JPG,bacterial_spot,51feed37912393246f2278917a5e6371286a322ceefff77476a0bb329cf509b7,51feed37912393246f2278917a5e6371286a322ceefff77476a0bb329cf509b7
A,/home/bt/Documents/BT/Chilli_CrossDataset/data/raw/dataset_A_bangladesh/Chili Plant Leaf Disease and Growth Stage Dataset from Bangladesh/Chili Leaf Disease Original Dataset/Chili Leaf Disease Original Dataset/Bacterial Spot/Bacterial Spot00002.JPG,bacterial_spot,acfa29283d30c865c951e95cf634a0fbdd385582c6f5d15d736203448d9a100d,acfa29283d30c865c951e95cf634a0fbdd385582c6f5d15d736203448d9a100d
A,/home/bt/Documents/BT/Chilli_CrossDataset/data/raw/dataset_A_bangladesh/Chili Plant Leaf Disease and Growth Stage Dataset from Bangladesh/Chili Leaf Disease Original Dataset/Chili Leaf Disease Original Dataset/Bacterial Spot/Bacterial Spot00004.JPG,bacterial_spot,6888990911990ba51411630ab5a5473bb7bb1f5a6e8fca21408ce4033cedf3dc,6888990911990ba51411630ab5a5473bb7bb1f5a6e8fca21408ce4033cedf3dc
A,/home/bt/Documents/BT/Chilli_CrossDataset/data/raw/dataset_A_bangladesh/Chili Plant Leaf Disease and Growth Stage Dataset from Bangladesh/Chili Leaf Disease Original Dataset/Chili Leaf Disease Original Dataset/Bacterial Spot/Bacterial Spot00005.JPG,bacterial_spot,c7f79d6e6b6e1b2c1208391257b38ba043c0c8bb6840fdff7209a64ef2a9f072,c7f79d6e6b6e1b2c1208391257b38ba043c0c8bb6840fdff7209a64ef2a9f072
A,/home/bt/Documents/BT/Chilli_CrossDataset/data/raw/dataset_A_bangladesh/Chili Plant Leaf Disease and Growth Stage Dataset from Bangladesh/Chili Leaf Disease Original Dataset/Chili Leaf Disease Original Dataset/Bacterial Spot/Bacterial Spot00006.JPG,bacterial_spot,4a3261344b40ac6a177940a0723e9d4649b86403b04a76361aa9b32ad579d602,4a3261344b40ac6a177940a0723e9d4649b86403b04a76361aa9b32ad579d602
A,/home/bt/Documents/BT/Chilli_CrossDataset/data/raw/dataset_A_bangladesh/Chili Plant Leaf Disease and Growth Stage Dataset from Bangladesh/Chili Leaf Disease Original Dataset/Chili Leaf Disease Original Dataset/Bacterial Spot/Bacterial Spot00007.JPG,bacterial_spot,e62a8ab80ddc0e0ad258aa0da86ea427c51032687f669780ded2425389fe73ca,e62a8ab80ddc0e0ad258aa0da86ea427c51032687f669780ded2425389fe73ca
A,/home/bt/Documents/BT/Chilli_CrossDataset/data/raw/dataset_A_bangladesh/Chili Plant Leaf Disease and Growth Stage Dataset from Bangladesh/Chili Leaf Disease Original Dataset/Chili Leaf Disease Original Dataset/Bacterial Spot/Bacterial Spot00009.JPG,bacterial_spot,07d19fe31d548326189f04a7c556f19b483d66ff01d14eb35edd2451be2f0a35,07d19fe31d548326189f04a7c556f19b483d66ff01d14eb35edd2451be2f0a35
A,/home/bt/Documents/BT/Chilli_CrossDataset/data/raw/dataset_A_bangladesh/Chili Plant Leaf Disease and Growth Stage Dataset from Bangladesh/Chili Leaf Disease Original Dataset/Chili Leaf Disease Original Dataset/Bacterial Spot/Bacterial Spot00010.JPG,bacterial_spot,68fd74128a4fed225213b5b0c3017a7660e46980372861931da2846cca19995d,68fd74128a4fed225213b5b0c3017a7660e46980372861931da2846cca19995d
A,/home/bt/Documents/BT/Chilli_CrossDataset/data/raw/dataset_A_bangladesh/Chili Plant Leaf Disease and Growth Stage Dataset from Bangladesh/Chili Leaf Disease Original Dataset/Chili Leaf Disease Original Dataset/Bacterial Spot/Bacterial Spot00011.JPG,bacterial_spot,fbbb804ccf862f5fb675b303cece6f46a6a76f463e5d0c01ad7d51e7aa27b0b1,fbbb804ccf862f5fb675b303cece6f46a6a76f463e5d0c01ad7d51e7aa27b0b1
A,/home/bt/Documents/BT/Chilli_CrossDataset/data/raw/dataset_A_bangladesh/Chili Plant Leaf Disease and Growth Stage Dataset from Bangladesh/Chili Leaf Disease Original Dataset/Chili Leaf Disease Original Dataset/Bacterial Spot/Bacterial Spot00012.JPG,bacterial_spot,a5e0a2db5230dac4a8bc6be1afb33e47b780660ea23eb87df39b093c3a47adef,a5e0a2db5230dac4a8bc6be1afb33e47b780660ea23eb87df39b093c3a47adef
